Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1991","1991","gigagrammes","49755.8646","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1992","1992","gigagrammes","67745.1392","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1993","1993","gigagrammes","67976.879","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1994","1994","gigagrammes","68208.4673","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1995","1995","gigagrammes","68439.9045","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1996","1996","gigagrammes","68740.0566","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1997","1997","gigagrammes","68876.0519","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1998","1998","gigagrammes","69151.5367","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1999","1999","gigagrammes","69352.8936","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2000","2000","gigagrammes","69560.8826","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2001","2001","gigagrammes","100915.5916","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2002","2002","gigagrammes","101890.5854","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2003","2003","gigagrammes","102990.9746","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2004","2004","gigagrammes","103430.2329","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2005","2005","gigagrammes","104343.2178","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2006","2006","gigagrammes","107252.2958","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2007","2007","gigagrammes","107673.8339","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2008","2008","gigagrammes","107923.8776","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2009","2009","gigagrammes","108192.4748","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2010","2010","gigagrammes","108802.4225","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1990","1990","gigagrammes","-122095.6511","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1991","1991","gigagrammes","-122321.3135","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1992","1992","gigagrammes","-148380.0263","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1993","1993","gigagrammes","-148611.7661","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1994","1994","gigagrammes","-148843.3544","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1995","1995","gigagrammes","-149074.7916","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1996","1996","gigagrammes","-149306.078","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1997","1997","gigagrammes","-149537.2139","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1998","1998","gigagrammes","-149768.1997","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","1999","1999","gigagrammes","-149999.0356","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2000","2000","gigagrammes","-150229.722","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2001","2001","gigagrammes","-193188.8591","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2002","2002","gigagrammes","-194023.1457","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2003","2003","gigagrammes","-194859.0425","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2004","2004","gigagrammes","-195696.5713","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2005","2005","gigagrammes","-196535.7543","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2006","2006","gigagrammes","-182666.8088","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2007","2007","gigagrammes","-183090.6326","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2008","2008","gigagrammes","-183513.779","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2009","2009","gigagrammes","-183936.263","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6661","Forêt","2010","2010","gigagrammes","-184358.0994","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5403","Europe du Sud","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1990","1990","gigagrammes","537732.7191","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5403","Europe du Sud","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1991","1991","gigagrammes","516774.0397","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5403","Europe du Sud","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1992","1992","gigagrammes","517879.1621","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5403","Europe du Sud","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1993","1993","gigagrammes","491275.6325","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5403","Europe du Sud","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1994","1994","gigagrammes","490572.1613","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5403","Europe du Sud","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1995","1995","gigagrammes","523823.0859","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
